WKT,ID,Color,Bateria_Li,Res_NumPla
"MULTILINESTRING Z ((443805.5012 4479028.4087 0,443786.5012 4479006.5754 0))",2743244,Verde,Línea,6
"MULTILINESTRING Z ((443785.2512 4479005.0754 0,443766.0845 4478983.0754 0))",2743247,Verde,Línea,6
"MULTILINESTRING Z ((443764.5845 4478981.4087 0,443745.5845 4478958.742 0))",2743248,Verde,Línea,6
"MULTILINESTRING Z ((443733.3345 4478943.492 0,443733.5845 4478944.242 0,443734.5012 4478945.742 0,443743.7512 4478956.492 0))",2743252,Verde,Línea,3
"MULTILINESTRING Z ((443733.0012 4478940.9087 0,443733.0012 4478939.992 0,443733.4179 4478938.242 0,443733.8345 4478937.242 0,443734.9179 4478935.0754 0))",2743253,Verde,Línea,1
"MULTILINESTRING Z ((442130.9057 4472073.8261 0,442142.2807 4472059.9511 0))",2743262,Verde,Línea,4
"MULTILINESTRING Z ((443812.3345 4478833.242 0,443811.2512 4478836.6587 0,443809.7512 4478839.9087 0,443806.9179 4478843.9087 0,443804.5012 4478846.992 0,443797.5845 4478853.8254 0,443791.3345 4478859.242 0))",2743272,Verde,Línea,7
"MULTILINESTRING Z ((443789.3345 4478860.9087 0,443781.8345 4478867.4087 0,443773.1679 4478875.1587 0,443764.7512 4478882.3254 0))",2743273,Verde,Línea,6
"MULTILINESTRING Z ((443763.0012 4478883.9087 0,443758.5845 4478888.0754 0,443756.7512 4478891.3254 0,443746.4179 4478912.3254 0))",2743274,Verde,Línea,6
"MULTILINESTRING Z ((443745.4179 4478914.242 0,443737.1679 4478930.5754 0))",2743275,Verde,Línea,3
"MULTILINESTRING Z ((439220.3809 4470953.919 0,439231.6412 4470967.8653 0))",2743278,Verde,Batería,6
"MULTILINESTRING Z ((439411.0834 4471189.2152 0,439418.0393 4471196.9976 0,439427.4057 4471206.7083 0,439437.3919 4471216.8323 0))",2743279,Verde,Batería,13
"MULTILINESTRING Z ((439516.6619 4471279.8488 0,439573.9966 4471312.8033 0))",2743280,Verde,Línea,13
"MULTILINESTRING Z ((439286.9057 4471036.4927 0,439239.3223 4470977.4094 0))",2743281,Verde,Batería,27
"MULTILINESTRING Z ((439325.8223 4471084.5761 0,439379.0723 4471150.6594 0))",2743282,Verde,Batería,25
"MULTILINESTRING Z ((439417.304 4471411.3647 0,439481.6835 4471418.5651 0))",2743283,Verde,Línea,13
"MULTILINESTRING Z ((439419.6557 4471408.3261 0,439482.0307 4471415.0761 0))",2743284,Verde,Línea,13
"MULTILINESTRING Z ((439311.9461 4471399.7171 0,439396.3383 4471409.0352 0))",2743285,Verde,Línea,17
"MULTILINESTRING Z ((439311.9057 4471395.8261 0,439413.0307 4471407.3261 0))",2743286,Verde,Línea,20
"MULTILINESTRING Z ((439287.5125 4471838.5877 0,439276.2618 4471800.8978 0,439272.6991 4471787.9595 0,439271.7616 4471781.3966 0,439273.2617 4471765.8332 0))",2743287,Verde,Línea,15
"MULTILINESTRING Z ((439162.739 4471000.6594 0,439170.239 4471028.8261 0))",2743288,Verde,Línea,7
"MULTILINESTRING Z ((439301.6557 4471602.4511 0,439303.1557 4471564.0761 0,439303.0307 4471551.5761 0,439302.6557 4471547.0761 0,439299.2807 4471524.5761 0))",2743289,Verde,Línea,16
"MULTILINESTRING Z ((439471.1557 4472026.9511 0,439505.4057 4472005.2011 0))",2743290,Azul,Línea,8
"MULTILINESTRING Z ((439500.4559 4471994.048 0,439542.8072 4471967.4337 0))",2743291,Verde,Línea,10
"MULTILINESTRING Z ((445236.0845 4476040.6587 0,445224.5012 4476060.1587 0))",2743297,Verde,Línea,4
"MULTILINESTRING Z ((439801.8345 4478200.9087 0,439783.0012 4478208.1587 0))",2743340,Verde,Línea,4
"MULTILINESTRING Z ((439772.0012 4478209.5754 0,439781.7512 4478206.6587 0))",2743341,Verde,Línea,2
"MULTILINESTRING Z ((440729.3345 4481605.242 0,440735.5845 4481608.3254 0))",2743342,Verde,Línea,1
"MULTILINESTRING Z ((442005.8345 4472221.9087 0,442025.9179 4472198.492 0))",2743364,Verde,Línea,8
"MULTILINESTRING Z ((442518.3345 4474720.3254 0,442517.0012 4474705.992 0))",2743392,Verde,Línea,3
"MULTILINESTRING Z ((441559.7462 4476730.8131 0,441564.0483 4476730.1107 0,441575.4618 4476729.4961 0,441580.2906 4476729.4961 0,441588.0166 4476729.8473 0,441594.1624 4476730.7253 0,441606.8929 4476733.6225 0))",2743405,Verde,Batería,18
"MULTILINESTRING Z ((440395.4179 4481874.8254 0,440425.5845 4481889.492 0))",2743409,Azul,Batería,13
"MULTILINESTRING Z ((439864.8623 4478803.2698 0,439867.2512 4478811.0476 0))",2743415,Verde,Línea,2
"MULTILINESTRING Z ((440037.6679 4470678.9087 0,440048.5845 4470680.492 0))",2743422,Verde,Línea,2
"MULTILINESTRING Z ((438959.9109 4473179.9632 0,438946.3343 4473276.166 0))",2743423,Verde,Línea,20
"MULTILINESTRING Z ((440396.0012 4477434.992 0,440380.7512 4477436.1587 0))",2743424,Verde,Línea,3
"MULTILINESTRING Z ((443881.9179 4478792.3254 0,443901.4179 4478814.9087 0))",2743430,Verde,Batería,11
"MULTILINESTRING Z ((443906.0012 4478820.242 0,443914.5845 4478830.1587 0))",2743431,Verde,Batería,4
"MULTILINESTRING Z ((443920.1679 4478836.492 0,443936.6679 4478854.992 0))",2743442,Verde,Batería,9
"MULTILINESTRING Z ((443962.8345 4478884.992 0,443941.2512 4478860.242 0))",2743444,Verde,Batería,12
"MULTILINESTRING Z ((441335.1679 4478898.8254 0,441334.6679 4478893.5754 0))",2743456,Verde,Batería,2
"MULTILINESTRING Z ((441134.0012 4481761.5754 0,441110.1679 4481770.0754 0))",2743479,Verde,Línea,5
"MULTILINESTRING Z ((443972.1679 4478895.492 0,444006.2512 4478933.4087 0))",2743480,Verde,Batería,19
"MULTILINESTRING Z ((440040.7512 4471395.6587 0,440061.7512 4471387.1587 0))",2743483,Verde,Línea,5
"MULTILINESTRING Z ((440070.4179 4471383.5754 0,440088.0012 4471376.4087 0))",2743484,Verde,Línea,4
"MULTILINESTRING Z ((443852.6679 4478813.3254 0,443835.5012 4478828.6587 0))",2743488,Verde,Línea,4
"MULTILINESTRING Z ((443833.1679 4478821.492 0,443828.5845 4478825.742 0))",2743489,Azul,Línea,1
"MULTILINESTRING Z ((438611.1589 4475541.0442 0,438649.57 4475490.454 0))",2743501,Naranja,Batería,14
"MULTILINESTRING Z ((438804.7134 4475201.3403 0,438728.4533 4475320.321 0,438705.7814 4475355.9215 0,438679.362 4475399.2042 0,438676.3641 4475403.5138 0,438674.4904 4475408.9475 0,438673.7409 4475413.6318 0,438674.8651 4475421.8761 0,438675.802 4475426.5604 0,438684.9832 4475445.1102 0))",2743502,Naranja,Línea,57
"MULTILINESTRING Z ((443921.8345 4478586.1587 0,443910.1679 4478573.992 0))",2743505,Verde,Línea,3
"MULTILINESTRING Z ((439318.0012 4473938.4087 0,439329.5845 4473938.3254 0))",2743508,Verde,Línea,2
"MULTILINESTRING Z ((443903.1679 4478566.5754 0,443907.5012 4478571.1587 0))",2743509,Verde,Línea,1
"MULTILINESTRING Z ((439416.5845 4473937.1587 0,439348.9179 4473937.5754 0))",2743519,Verde,Línea,13
"MULTILINESTRING Z ((439141.5012 4475496.6587 0,439135.4179 4475493.1587 0))",2743549,Verde,Línea,1
"MULTILINESTRING Z ((441180.5619 4478481.9502 0,441179.0914 4478461.9666 0))",2743551,Verde,Batería,8
"MULTILINESTRING Z ((441038.7759 4478533.8624 0,441042.208 4478576.8007 0))",2743552,Verde,Línea,9
"MULTILINESTRING Z ((441071.8994 4478497.8994 0,441058.4179 4478499.0105 0,441057.3068 4478499.1587 0,441050.4179 4478499.6772 0,441050.3068 4478499.7513 0,441049.4919 4478499.7883 0))",2743553,Verde,Batería,9
"MULTILINESTRING Z ((440983.7512 4478640.1217 0,440981.4549 4478610.8624 0))",2743582,Verde,Batería,12
"MULTILINESTRING Z ((443868.3345 4478530.1587 0,443892.9179 4478555.9087 0))",2743583,Verde,Línea,7
"MULTILINESTRING Z ((440997.1401 4478621.7142 0,440994.5845 4478590.992 0))",2743584,Verde,Batería,13
"MULTILINESTRING Z ((443899.9179 4478563.242 0,443895.0012 4478558.0754 0))",2743585,Verde,Línea,1
"MULTILINESTRING Z ((440981.2533 4478608.3809 0,440978.85 4478578.9324 0))",2743586,Verde,Batería,13
"MULTILINESTRING Z ((440978.6771 4478576.5784 0,440976.1339 4478544.2575 0))",2743587,Verde,Batería,13
"MULTILINESTRING Z ((440989.566 4478527.9735 0,440991.8253 4478557.455 0))",2743588,Verde,Batería,12
"MULTILINESTRING Z ((440992.1216 4478559.9735 0,440994.4179 4478588.9735 0))",2743589,Verde,Batería,12
"MULTILINESTRING Z ((440983.5249 4478458.7074 0,440983.6346 4478460.1559 0))",2743590,Verde,Batería,1
"MULTILINESTRING Z ((443848.0845 4478506.242 0,443859.0845 4478520.9087 0,443862.3345 4478523.992 0))",2743591,Verde,Línea,4
"MULTILINESTRING Z ((443845.1679 4478502.3254 0,443827.3345 4478478.742 0))",2743592,Verde,Línea,6
"MULTILINESTRING Z ((443806.1679 4478450.1587 0,443825.0845 4478475.742 0))",2743593,Verde,Línea,6
"MULTILINESTRING Z ((443842.6679 4478515.3254 0,443828.3345 4478496.242 0))",2743604,Verde,Línea,5
"MULTILINESTRING Z ((443822.0012 4478487.742 0,443825.7512 4478492.9087 0))",2743609,Verde,Línea,1
"MULTILINESTRING Z ((443853.8345 4478528.9087 0,443871.5012 4478547.742 0))",2743622,Verde,Línea,5
"MULTILINESTRING Z ((443883.6679 4478560.3254 0,443873.5012 4478549.8254 0))",2743623,Verde,Línea,3
"MULTILINESTRING Z ((443883.0012 4478562.5754 0,443891.1679 4478571.1587 0))",2743625,Verde,Línea,2
"MULTILINESTRING Z ((443881.8345 4478575.242 0,443837.7512 4478574.4087 0,443832.9179 4478569.742 0))",2743627,Verde,Línea,11
"MULTILINESTRING Z ((443821.2512 4478558.4087 0,443830.5012 4478567.4087 0))",2743628,Verde,Línea,3
"MULTILINESTRING Z ((443996.1679 4478390.3254 0,443995.7512 4478391.6587 0,443995.5012 4478394.1587 0,443995.3345 4478399.9087 0,443995.4179 4478420.0754 0))",2743631,Verde,Línea,6
"MULTILINESTRING Z ((442762.3345 4474288.242 0,442761.8345 4474277.742 0))",2743633,Verde,Línea,2
"MULTILINESTRING Z ((442760.9179 4474269.3254 0,442760.7512 4474263.9087 0))",2743634,Verde,Línea,1
"MULTILINESTRING Z ((443977.6679 4478421.242 0,443977.3345 4478445.5754 0))",2743635,Verde,Línea,5
"MULTILINESTRING Z ((443859.0845 4478412.4087 0,443870.2512 4478416.242 0,443881.3345 4478420.242 0))",2743636,Verde,Línea,5
"MULTILINESTRING Z ((443940.2512 4478458.4087 0,443938.3345 4478458.492 0,443935.4179 4478457.9087 0,443933.1679 4478456.6587 0,443922.6679 4478448.9087 0,443906.7512 4478435.8254 0,443898.5012 4478429.492 0,443889.5012 4478423.992 0,443886.6679 4478422.6587 0))",2743637,Verde,Línea,13
"MULTILINESTRING Z ((440431.6771 4478322.6402 0,440446.4919 4478321.0476 0))",2743640,Verde,Línea,3
"MULTILINESTRING Z ((440477.529 4478317.7142 0,440487.529 4478316.6402 0))",2743651,Verde,Línea,2
"MULTILINESTRING Z ((440505.1216 4478314.776 0,440490.208 4478316.3809 0))",2743653,Verde,Línea,3
"MULTILINESTRING Z ((440414.5537 4478247.5908 0,440401.2512 4478248.9087 0))",2743654,Verde,Línea,2
"MULTILINESTRING Z ((440515.566 4478239.0846 0,440528.7142 4478237.7142 0))",2743656,Verde,Línea,2
"MULTILINESTRING Z ((440345.7512 4476035.0754 0,440361.3345 4476040.242 0))",2743657,Verde,Línea,3
"MULTILINESTRING Z ((440369.1679 4476042.5754 0,440362.3345 4476040.492 0))",2743658,Verde,Línea,2
"MULTILINESTRING Z ((440664.566 4478297.2328 0,440671.4179 4478296.3439 0))",2743659,Verde,Línea,1
"MULTILINESTRING Z ((440626.4549 4478301.7142 0,440634.9734 4478300.7883 0))",2743670,Verde,Línea,2
"MULTILINESTRING Z ((440647.1957 4478297.7142 0,440637.2697 4478298.7513 0))",2743671,Verde,Línea,2
"MULTILINESTRING Z ((440655.8565 4478269.9562 0,440658.8926 4478296.352 0))",2743674,Verde,Línea,6
"MULTILINESTRING Z ((440752.2821 4478302.8665 0,440752.5016 4478305.588 0))",2743675,Verde,Línea,1
"MULTILINESTRING Z ((440767.0475 4478385.4179 0,440767.7718 4478394.2081 0))",2743677,Verde,Línea,1
"MULTILINESTRING Z ((440772.0475 4478396.455 0,440856.8623 4478389.6031 0))",2743678,Verde,Batería,34
"MULTILINESTRING Z ((440914.5866 4478402.6854 0,440959.7059 4478399.1134 0))",2743682,Verde,Batería,18
"MULTILINESTRING Z ((440907.7882 4478424.0476 0,440907.1586 4478416.455 0))",2743683,Verde,Batería,3
"MULTILINESTRING Z ((440906.9487 4478414.1916 0,440906.7018 4478411.1299 0))",2743685,Verde,Batería,1
"MULTILINESTRING Z ((440981.6401 4478397.4673 0,441001.4426 4478395.9612 0))",2743686,Verde,Batería,8
"MULTILINESTRING Z ((441072.5784 4478399.9858 0,441073.6154 4478412.776 0))",2743687,Verde,Batería,4
"MULTILINESTRING Z ((441173.8459 4478342.241 0,441182.0434 4478341.4015 0,441182.7347 4478341.5167 0,441183.6895 4478341.8953 0,441184.8911 4478342.8007 0,441185.4508 4478343.706 0,441185.6977 4478344.2821 0,441185.7965 4478344.8747 0,441187.0475 4478361.6155 0))",2743695,Azul,Línea,6
"MULTILINESTRING Z ((441273.9282 4478410.6361 0,441273.6319 4478406.5867 0))",2743698,Verde,Batería,1
"MULTILINESTRING Z ((441298.5372 4478439.9035 0,441297.9282 4478433.2369 0))",2743700,Azul,Batería,2
"MULTILINESTRING Z ((441113.4179 4478267.8254 0,441146.1679 4478265.0754 0))",2743701,Verde,Línea,7
"MULTILINESTRING Z ((441187.9882 4478261.5675 0,441150.9179 4478264.6587 0))",2743702,Verde,Línea,8
"MULTILINESTRING Z ((440915.2512 4474346.492 0,440923.5845 4474346.5754 0))",2743741,Verde,Línea,1
"MULTILINESTRING Z ((440938.5429 4474346.9504 0,440924.0429 4474346.7004 0))",2743742,Verde,Línea,3
"MULTILINESTRING Z ((440508.8253 4478077.6402 0,440503.6401 4478057.492 0))",2743812,Verde,Batería,9
"MULTILINESTRING Z ((440546.3781 4477987.9365 0,440574.3177 4477986.7952 0))",2743813,Verde,Línea,6
"MULTILINESTRING Z ((440613.4426 4478071.3933 0,440631.0475 4478066.6772 0))",2743814,Verde,Batería,8
"MULTILINESTRING Z ((440678.0653 4478049.4234 0,440675.9035 4478044.8912 0))",2743817,Azul,Batería,2
"MULTILINESTRING Z ((440757.8345 4476189.0754 0,440762.0012 4476176.3254 0))",2743821,Azul,Línea,3
"MULTILINESTRING Z ((443491.1679 4474595.8254 0,443480.2512 4474568.992 0))",2743850,Verde,Línea,6
"MULTILINESTRING Z ((443418.566 4476690.455 0,443422.8994 4476676.0846 0))",2743851,Verde,Línea,3
"MULTILINESTRING Z ((443434.0599 4476639.4673 0,443425.2697 4476668.2575 0))",2743852,Verde,Línea,6
"MULTILINESTRING Z ((440711.566 4477055.6155 0,440712.1586 4477063.5908 0))",2743855,Verde,Línea,1
"MULTILINESTRING Z ((442422.4549 4478098.8994 0,442367.1586 4478099.6031 0))",2743856,Azul,Línea,10
"MULTILINESTRING Z ((442358.6401 4478096.8994 0,442366.5845 4478096.9087 0))",2743857,Azul,Línea,1
"MULTILINESTRING Z ((440661.0475 4478040.5538 0,440661.8623 4478044.9735 0,440665.8623 4478053.8624 0,440666.5043 4478055.097 0,440666.7512 4478055.8377 0,440666.8994 4478056.7019 0,440667.4179 4478062.0105 0))",2743858,Verde,Línea,4
"MULTILINESTRING Z ((440654.8623 4477961.492 0,440653.2327 4477941.0846 0))",2743859,Verde,Línea,4
"MULTILINESTRING Z ((440700.0022 4478206.3068 0,440696.0845 4478176.4961 0))",2743860,Verde,Línea,6
"MULTILINESTRING Z ((440695.3164 4478170.6745 0,440687.1627 4478114.7293 0))",2743866,Verde,Línea,13
"MULTILINESTRING Z ((443601.1679 4479406.4087 0,443596.4179 4479423.5754 0,443589.8345 4479449.992 0,443586.5845 4479465.4087 0))",2743872,Verde,Línea,12
"MULTILINESTRING Z ((440583.7636 4478374.9241 0,440580.5043 4478360.9488 0))",2743874,Verde,Línea,3
"MULTILINESTRING Z ((440580.0105 4478358.85 0,440578.7265 4478353.3439 0))",2743876,Verde,Línea,1
"MULTILINESTRING Z ((440578.208 4478351.1463 0,440575.9734 4478341.492 0))",2743877,Verde,Línea,2
"MULTILINESTRING Z ((440572.4179 4478324.492 0,440575.3438 4478337.8624 0))",2743878,Verde,Línea,3
"MULTILINESTRING Z ((441070.4796 4478098.9735 0,441071.1957 4478108.2821 0))",2743893,Azul,Línea,2
"MULTILINESTRING Z ((441111.3438 4478185.2369 0,441146.6031 4478182.3068 0))",2743898,Verde,Línea,7
"MULTILINESTRING Z ((441218.8335 4478176.2821 0,441212.1833 4478176.7924 0))",2743899,Verde,Línea,1
"MULTILINESTRING Z ((440975.2697 4478196.9241 0,440986.9734 4478195.9118 0))",2743911,Verde,Línea,2
"MULTILINESTRING Z ((440448.3479 4477871.3933 0,440443.7882 4477832.9982 0))",2743934,Verde,Batería,13
"MULTILINESTRING Z ((440451.0901 4477872.4548 0,440454.4186 4477900.8435 0))",2743935,Verde,Batería,11
"MULTILINESTRING Z ((440442.3356 4477745.0358 0,440429.7917 4477745.7992 0))",2743936,Verde,Batería,5
"MULTILINESTRING Z ((443640.7512 4476170.2328 0,443645.4549 4476145.6772 0))",2743951,Verde,Línea,5
"MULTILINESTRING Z ((442787.6566 4476606.0435 0,442791.2944 4476600.3644 0))",2743955,Verde,Línea,1
"MULTILINESTRING Z ((442779.3109 4476619.0805 0,442782.8994 4476613.4838 0))",2743956,Verde,Línea,1
"MULTILINESTRING Z ((440492.3863 4477839.2506 0,440481.0941 4477839.2177 0))",2743957,Verde,Batería,4
"MULTILINESTRING Z ((440505.3093 4477846.7003 0,440505.9458 4477851.7263 0))",2743958,Verde,Línea,1
"MULTILINESTRING Z ((440506.1806 4477853.5387 0,440506.8061 4477858.5757 0))",2743963,Verde,Línea,1
"MULTILINESTRING Z ((440507.687 4477865.5778 0,440507.0475 4477860.5181 0))",2743964,Verde,Línea,1
"MULTILINESTRING Z ((440508.6381 4477873.1327 0,440507.9803 4477867.8816 0))",2743965,Verde,Línea,1
"MULTILINESTRING Z ((440512.1504 4477901.0558 0,440511.5084 4477895.8871 0))",2743966,Verde,Línea,1
"MULTILINESTRING Z ((440510.4919 4477887.5661 0,440511.2327 4477893.4179 0))",2743967,Verde,Línea,1
"MULTILINESTRING Z ((440510.1092 4477884.7924 0,440508.924 4477875.3603 0))",2743968,Verde,Línea,2
"MULTILINESTRING Z ((440503.1792 4477812.2328 0,440503.7882 4477817.2863 0))",2743974,Verde,Línea,1
"MULTILINESTRING Z ((440504.0599 4477819.7389 0,440504.7018 4477824.9982 0))",2743975,Verde,Línea,1
"MULTILINESTRING Z ((440501.0969 4477811.1217 0,440499.7142 4477800.6772 0))",2743977,Verde,Línea,2
"MULTILINESTRING Z ((440498.2574 4477785.3686 0,440498.9734 4477792.1834 0))",2743978,Verde,Línea,1
"MULTILINESTRING Z ((440779.7389 4477948.8418 0,440778.5866 4477932.6607 0))",2743979,Verde,Batería,7
"MULTILINESTRING Z ((440774.6031 4477875.7883 0,440773.4179 4477858.9365 0))",2743981,Verde,Batería,9
"MULTILINESTRING Z ((440604.85 4477739.492 0,440609.1463 4477739.1463 0))",2743985,Verde,Batería,2
"MULTILINESTRING Z ((440611.6648 4477738.9488 0,440629.7882 4477737.5661 0))",2743986,Verde,Batería,8
"MULTILINESTRING Z ((440666.3561 4477733.7307 0,440672.9734 4477733.2698 0))",2743990,Verde,Batería,2
"MULTILINESTRING Z ((439726.4179 4470463.8254 0,439731.2512 4470445.3254 0))",2743993,Verde,Línea,4
"MULTILINESTRING Z ((440460.2435 4477805.4856 0,440476.1503 4477803.5875 0))",2743994,Verde,Línea,3
"MULTILINESTRING Z ((440611.1957 4477905.6813 0,440625.3356 4477904.1505 0))",2743996,Verde,Línea,3
"MULTILINESTRING Z ((440727.673 4477730.7842 0,440733.3356 4477730.4714 0))",2743997,Verde,Batería,2
"MULTILINESTRING Z ((440890.7512 4477749.0887 0,440889.8788 4477739.2286 0))",2743998,Verde,Línea,2
"MULTILINESTRING Z ((441045.5825 4477780.145 0,441043.4974 4477752.3919 0))",2744094,Azul,Línea,6
"MULTILINESTRING Z ((444068.3345 4476119.6587 0,444113.5845 4476111.6587 0))",2744098,Verde,Línea,9
"MULTILINESTRING Z ((442778.6679 4476636.9087 0,442773.2512 4476645.4087 0))",2744101,Verde,Batería,4
"MULTILINESTRING Z ((440889.4426 4477703.9365 0,440887.5166 4477682.3315 0))",2744102,Verde,Línea,5
"MULTILINESTRING Z ((444063.0845 4476122.4087 0,444113.9179 4476113.492 0))",2744105,Verde,Línea,11
"MULTILINESTRING Z ((441012.0845 4477680.8254 0,441013.0475 4477693.8624 0))",2744107,Verde,Línea,2
"MULTILINESTRING Z ((444151.6679 4476055.1587 0,444136.4179 4476057.9087 0))",2744108,Verde,Línea,4
"MULTILINESTRING Z ((444134.0845 4476036.4087 0,444136.1679 4476048.5754 0))",2744109,Verde,Línea,3
"MULTILINESTRING Z ((444229.0845 4476071.742 0,444214.2512 4476058.1587 0))",2744113,Verde,Línea,5
"MULTILINESTRING Z ((444207.5845 4476051.9087 0,444212.5012 4476056.5754 0))",2744114,Verde,Línea,2
"MULTILINESTRING Z ((444078.6679 4475890.0754 0,444099.0012 4475914.0754 0))",2744118,Verde,Línea,6
"MULTILINESTRING Z ((444207.9179 4475932.4087 0,444196.3345 4475998.1587 0))",2744124,Verde,Batería,25
"MULTILINESTRING Z ((444207.5012 4475994.4087 0,444211.6679 4475970.5754 0))",2744142,Azul,Línea,5
"MULTILINESTRING Z ((444219.6679 4475925.242 0,444212.2512 4475967.0754 0))",2744143,Azul,Línea,9
"MULTILINESTRING Z ((444359.3345 4475927.3254 0,444375.0012 4475929.9087 0))",2744151,Azul,Línea,3
"MULTILINESTRING Z ((444258.0845 4476008.242 0,444257.2512 4476013.1587 0))",2744153,Verde,Línea,1
"MULTILINESTRING Z ((444268.1679 4476350.1587 0,444286.6679 4476346.9087 0))",2744165,Verde,Línea,3
"MULTILINESTRING Z ((444294.9179 4476302.242 0,444305.7512 4476300.4087 0))",2744171,Verde,Batería,4
"MULTILINESTRING Z ((444090.5845 4476239.1587 0,444135.3345 4476231.4087 0))",2744178,Verde,Batería,15
"MULTILINESTRING Z ((444135.6679 4476229.3254 0,444138.7512 4476228.742 0))",2744183,Verde,Batería,1
"MULTILINESTRING Z ((444127.0012 4476133.6587 0,444130.5845 4476153.742 0,444131.1679 4476155.492 0))",2744189,Verde,Línea,5
"MULTILINESTRING Z ((444042.2512 4476168.742 0,444047.5012 4476198.992 0))",2744201,Verde,Línea,7
"MULTILINESTRING Z ((439906.0845 4471774.8254 0,439908.6679 4471781.5754 0))",2744212,Verde,Batería,3
"MULTILINESTRING Z ((439928.4057 4471835.0761 0,439914.2807 4471796.9511 0))",2744213,Verde,Batería,14
"MULTILINESTRING Z ((444301.5845 4476204.8254 0,444273.1679 4476209.742 0))",2744269,Verde,Línea,6
"MULTILINESTRING Z ((444384.3276 4475847.4787 0,444377.9775 4475884.5049 0))",2744288,Verde,Línea,8
"MULTILINESTRING Z ((444105.5845 4476378.0754 0,444113.0012 4476376.992 0))",2744294,Verde,Batería,3
"MULTILINESTRING Z ((444115.1679 4476376.5754 0,444127.7512 4476374.4087 0))",2744295,Verde,Batería,5
"MULTILINESTRING Z ((444665.3345 4476401.992 0,444652.0012 4476423.3254 0))",2744302,Verde,Línea,5
"MULTILINESTRING Z ((444639.9179 4476469.8254 0,444664.4179 4476484.9087 0))",2744313,Verde,Línea,6
